2010-04-14 00:07:53 点数购买 @商店界面 美女,7,127.0.0.1,330435108 财神符 /item/sell/0021;0;[#699#]0,0 1 #699# 50_120_177
2010-04-14 00:07:59 点数购买 @商店界面 美女,7,127.0.0.1,330435108 天恩令 /item/std/0096;0;[#700#]0,0 1 #700# 50_120_177
2010-04-14 00:25:07 点数购买 @商店界面 美女,7,127.0.0.1,330435108 裁缝进阶 /item/95/0640;0;[#701#]0,0 1 #701# 50_120_177
2010-04-14 00:41:15 丢弃 美女,7,127.0.0.1,330435108 @ 裁缝进阶 /item/95/0640;0;[#701#]0,0 1 #701# 1000_117_112
2010-04-14 00:41:20 点数购买 @商店界面 美女,7,127.0.0.1,330435108 余静（制作） /item/sell/6002;0;[#702#]0,0 1 #702# 1000_123_106
2010-04-14 00:41:58 卖出 美女,7,127.0.0.1,330435108 @酒店老板 余静（制作） /item/sell/6002;0;[#702#]0,0 1 #702# 50_93_155
2010-04-14 00:41:58 获得 @酒店老板 美女,7,127.0.0.1,330435108 金 0 50000000 0 50_93_155
2010-04-14 00:42:42 扣减 @天下无敌总管 美女,7,127.0.0.1,330435108 金 0 -50000000 0 1000_114_151
2010-04-14 00:43:01 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_70_132
2010-04-14 00:43:12 使用 美女,7,127.0.0.1,330435108 @ 财神符 /item/sell/0021;0;[#699#]0,0 1 #699# 1000_86_132
2010-04-14 00:43:19 点数购买 @商店界面 美女,7,127.0.0.1,330435108 余静（制作） /item/sell/6002;0;[#703#]0,0 1 #703# 1000_101_129
2010-04-14 00:43:48 卖出 美女,7,127.0.0.1,330435108 @酒店老板 余静（制作） /item/sell/6002;0;[#703#]0,0 1 #703# 50_90_156
2010-04-14 00:43:48 获得 @酒店老板 美女,7,127.0.0.1,330435108 金 0 50000000 0 50_90_156
2010-04-14 00:44:17 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_67_133
2010-04-14 00:45:08 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_67_133
2010-04-14 00:45:09 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_67_133
2010-04-14 00:45:12 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_67_133
2010-04-14 00:45:13 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_67_133
2010-04-14 00:54:44 扣减 @天下无敌总管 美女,7,127.0.0.1,330435108 金 0 -35000000 0 1000_109_144
2010-04-14 00:54:58 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_71_132
2010-04-14 00:55:01 扣减 @武教头 美女,7,127.0.0.1,330435108 金 0 -20000 0 1000_71_132
2010-04-14 18:51:29 扣减 @新手特派传送员 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -500 0 324_94_115
2010-04-14 18:52:50 点数购买 @商店界面 杀鸡大元帅,114,127.0.0.1,chen1992515 开门芝麻 /item/sell/0043;0;[#166332#]0,0 1 #166332# 82_125_118
2010-04-14 18:55:04 点数购买 @商店界面 杀鸡大元帅,114,127.0.0.1,chen1992515 人参王 /item/sell/0060;1;[#166333#]0,0 1 #166333# 3000_227_215
2010-04-14 18:55:11 使用 杀鸡大元帅,114,127.0.0.1,chen1992515 @ 人参王 /item/sell/0060;1;[#166333#]0,0 1 #166333# 3000_227_215
2010-04-14 18:56:34 拾取 @将军俑 杀鸡大元帅,114,127.0.0.1,chen1992515 巨象盔甲 /item/56/1065;0;16099;16099;bind:4,ADD:,=:3,+:0,$:15000,;[#166334#]0,0 1 #166334# 3000_227_215
2010-04-14 18:56:36 拾取 @将军俑 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 400 0 3000_227_215
2010-04-14 18:56:39 拾取 @将军俑 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 400 0 3000_225_217
2010-04-14 18:59:59 拾取 @陵墓邪灵 杀鸡大元帅,114,127.0.0.1,chen1992515 猎豹腰带 /item/58/4065;0;16099;16099;bind:4,ADD:,=:3,+:0,$:15000,;[#166335#]0,0 1 #166335# 3000_208_124
2010-04-14 20:21:42 扣减 @新手特派传送员 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -500 0 80_321_133
2010-04-14 20:29:42 扣减 @/inh/equip/family 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -50 0 152_57_46
2010-04-14 20:30:27 扣减 @新手特派传送员 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -500 0 324_90_115
2010-04-14 20:32:47 扣减 @/inh/equip/family 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -50 0 153_59_67
2010-04-14 20:37:34 扣减 @/sys/task/travel 杀鸡大元帅,114,127.0.0.1,chen1992515 金 0 -1 0 1_149_147
2010-04-14 20:46:24 扣减 @/sys/task/travel 美女,7,127.0.0.1,330435108 金 0 -1300 0 1_151_147
2010-04-14 20:47:56 扣减 @/sys/task/travel 美女,7,127.0.0.1,330435108 金 0 -1300 0 1_151_145
2010-04-14 20:50:14 扣减 @新手特派传送员 美女,7,127.0.0.1,330435108 金 0 -500 0 1_156_144
2010-04-14 20:57:42 拾取 @燕先锋步兵 美女,7,127.0.0.1,330435108 金 0 758 0 153_86_45
2010-04-14 20:58:31 扣减 @/sys/user/die 美女,7,127.0.0.1,330435108 金 0 -185908 0 152_108_64
2010-04-14 20:58:51 扣减 @新手特派传送员 美女,7,127.0.0.1,330435108 金 0 -500 0 273_200_154
2010-04-14 21:00:53 点数购买 @商店界面 美女,7,127.0.0.1,330435108 开门芝麻 /item/sell/0043;0;[#166336#]0,0 1 #166336# 82_131_118
2010-04-14 21:01:00 进入副本使用 美女,7,127.0.0.1,330435108 @逃亡的苦役 开门芝麻 /item/sell/0043;0;[#166336#]0,0 1 #166336# 82_135_117
2010-04-14 21:02:02 拾取 @将军俑 美女,7,127.0.0.1,330435108 猎豹披风 /item/56/4065;0;16099;16099;bind:4,ADD:,=:3,+:0,$:15000,;[#166337#]0,0 1 #166337# 3000_223_220
2010-04-14 21:02:05 拾取 @将军俑 美女,7,127.0.0.1,330435108 金 0 400 0 3000_223_220
2010-04-14 21:02:22 拾取 @陵墓总监工 美女,7,127.0.0.1,330435108 金 0 400 0 3000_228_215
2010-04-14 21:04:14 拾取 @秦国祭师 美女,7,127.0.0.1,330435108 金 0 1532 0 3000_205_119
2010-04-14 21:04:31 丢弃 美女,7,127.0.0.1,330435108 @ 天恩令 /item/std/0096;0;[#700#]0,0 1 #700# 3000_203_116
2010-04-14 21:04:32 丢弃 美女,7,127.0.0.1,330435108 @ 萝莉 /item/55/1120;0;16099;16099;bind:4,ADD:,=:3,+:0,$:15000,;[#693#]0,0 1 #693# 3000_203_116
